2011051718,2,0,1,1,24.6,29.545,69,19.9995,54,426,480
2011051818,2,0,1,1,24.6,29.545,73,15.0013,58,431,489
2011051918,2,0,1,1,24.6,31.06,55,11.0014,59,454,513
2011060118,2,0,1,3,33.62,39.395,56,26.0027,31,278,309
2011060218,2,0,1,1,30.34,32.575,22,26.0027,74,451,525
2011060318,2,0,1,1,28.7,31.82,24,19.9995,76,488,564
2011060418,2,0,0,2,30.34,32.575,30,11.0014,127,214,341
2011060518,2,0,0,1,28.7,32.575,58,7.0015,124,239,363
2011060618,2,0,1,1,31.16,33.335,31,8.9981,56,500,556
2011060718,2,0,1,1,31.98,34.85,46,19.0012,72,479,551
2011060818,2,0,1,1,36.9,40.91,37,15.0013,61,398,459
2011060918,2,0,1,1,36.08,40.15,39,19.0012,52,414,466
2011061018,2,0,1,1,32.8,38.635,59,15.0013,96,367,463
2011061118,2,0,0,2,29.52,34.09,62,8.9981,131,155,286
2011061218,2,0,0,1,28.7,33.335,74,11.0014,69,187,256
2011061318,2,0,1,1,28.7,31.82,37,23.9994,76,510,586
2011061418,2,0,1,1,25.42,31.06,51,22.0028,65,473,538
2011061518,2,0,1,1,29.52,32.575,32,8.9981,80,527,607
2011061618,2,0,1,1,26.24,28.79,83,15.0013,26,299,325
2011061718,2,0,1,3,31.16,34.09,40,12.998,62,388,450
2011061818,2,0,0,2,30.34,34.09,55,12.998,118,263,381
2011061918,2,0,0,2,30.34,34.09,58,6.0032,78,218,296
2011070118,3,0,1,1,32.8,34.09,24,16.9979,98,324,422
2011070218,3,0,0,1,33.62,35.605,30,19.0012,193,190,383
2011070318,3,0,0,3,32.8,37.12,49,56.9969,74,107,181
2011070418,3,1,0,1,32.8,36.365,46,8.9981,222,196,418
2011070518,3,0,1,1,32.8,37.88,55,11.0014,70,426,496
2011070618,3,0,1,1,31.16,35.605,62,12.998,77,486,563
2011070718,3,0,1,1,34.44,37.88,44,19.9995,70,492,562
2011070818,3,0,1,1,27.06,30.305,83,6.0032,35,281,316
2011070918,3,0,0,1,33.62,36.365,36,7.0015,132,246,378
2011071018,3,0,0,1,33.62,37.12,43,19.0012,141,222,363
2011071118,3,0,1,1,35.26,41.665,53,26.0027,57,415,472
2011071218,3,0,1,1,35.26,40.15,47,19.9995,39,472,511
2011071318,3,0,1,1,29.52,34.85,79,8.9981,51,412,463
2011071418,3,0,1,1,29.52,32.575,42,12.998,94,484,578
2011071518,3,0,1,1,29.52,32.575,45,15.0013,102,394,496
2011071618,3,0,0,1,31.16,34.09,45,19.0012,185,243,428
2011071718,3,0,0,1,32.8,36.365,46,19.9995,147,243,390
2011071818,3,0,1,1,33.62,38.635,49,23.9994,80,478,558
2011071918,3,0,1,1,32.8,40.15,66,8.9981,80,450,530
2011080118,3,0,1,1,31.98,34.85,43,12.998,68,475,543
2011080218,3,0,1,2,35.26,37.88,34,12.998,65,491,556
2011080318,3,0,1,3,28.7,33.335,84,0,49,443,492
2011080418,3,0,1,1,28.7,33.335,74,19.9995,88,435,523
2011080518,3,0,1,1,31.16,34.85,52,16.9979,105,361,466
2011080618,3,0,0,2,29.52,34.85,79,30.0026,81,130,211
2011080718,3,0,0,1,29.52,34.85,74,6.0032,74,155,229
2011080818,3,0,1,1,34.44,37.88,41,8.9981,64,465,529
2011080918,3,0,1,1,32.8,37.88,55,12.998,97,488,585
2011081018,3,0,1,1,33.62,35.605,28,19.9995,70,489,559
2011081118,3,0,1,1,31.98,34.09,29,6.0032,74,497,571
2011081218,3,0,1,1,31.16,34.09,40,19.9995,89,376,465
2011081318,3,0,0,1,28.7,33.335,74,15.0013,123,169,292
2011081418,3,0,0,1,30.34,34.85,66,11.0014,125,222,347
2011081518,3,0,1,1,28.7,32.575,65,12.998,70,413,483
2011081618,3,0,1,1,31.16,34.09,45,15.0013,54,516,570
2011081718,3,0,1,1,31.16,34.85,55,16.9979,86,470,556
2011081818,3,0,1,3,31.16,34.85,55,16.9979,48,226,274
2011081918,3,0,1,1,31.16,35.605,58,35.0008,88,337,425
2011090118,3,0,1,1,29.52,33.335,54,15.0013,69,462,531
2011090218,3,0,1,2,27.88,31.82,65,12.998,50,305,355
2011090318,3,0,0,1,29.52,34.09,70,11.0014,160,179,339
2011090418,3,0,0,1,31.16,36.365,66,12.998,187,169,356
2011090518,3,1,0,1,27.06,29.545,89,6.0032,31,92,123
2011090618,3,0,1,2,22.14,25.76,88,26.0027,22,351,373
2011090718,3,0,1,3,26.24,28.79,89,0,18,219,237
2011090818,3,0,1,3,26.24,28.03,94,23.9994,2,66,68
2011090918,3,0,1,1,28.7,33.335,79,12.998,33,377,410
2011091018,3,0,0,1,29.52,33.335,58,12.998,119,241,360
2011091118,3,0,0,1,27.88,31.82,65,19.9995,110,229,339
2011091218,3,0,1,1,28.7,32.575,54,12.998,56,515,571
2011091318,3,0,1,1,28.7,32.575,61,11.0014,67,472,539
2011091418,3,0,1,1,29.52,34.09,62,11.0014,83,503,586
2011091518,3,0,1,3,19.68,23.485,67,40.9973,22,222,244
2011091618,3,0,1,2,21.32,25,52,11.0014,55,427,482
2011091718,3,0,0,2,21.32,25,72,15.0013,95,234,329
2011091818,3,0,0,2,22.96,26.515,60,7.0015,66,223,289
2011091918,3,0,1,2,22.96,26.515,68,8.9981,56,484,540
2011100118,4,0,0,3,15.58,19.695,87,15.0013,23,117,140
2011100218,4,0,0,2,14.76,17.425,81,12.998,16,158,174
2011100318,4,0,1,2,16.4,20.455,76,11.0014,28,384,412
2011100418,4,0,1,1,22.14,25.76,64,19.0012,68,456,524
2011100518,4,0,1,1,24.6,31.06,53,11.0014,57,536,593
2011100618,4,0,1,1,22.14,25.76,64,6.0032,59,479,538
2011100718,4,0,1,1,22.96,26.515,60,6.0032,94,371,465
2011100818,4,0,0,1,24.6,31.06,46,7.0015,135,224,359
2011100918,4,0,0,1,26.24,31.06,50,7.0015,186,228,414
2011101018,4,1,0,2,26.24,31.06,53,0,108,365,473
2011101118,4,0,1,2,24.6,28.79,78,15.0013,46,493,539
2011101218,4,0,1,3,22.14,25.76,94,8.9981,11,161,172
2011101318,4,0,1,3,25.42,28.79,83,16.9979,20,248,268
2011101418,4,0,1,1,22.14,25.76,39,19.0012,62,361,423
2011101518,4,0,0,1,22.14,25.76,39,12.998,121,251,372
2011101618,4,0,0,1,22.96,26.515,49,30.0026,102,226,328
2011101718,4,0,1,1,22.96,26.515,60,0,49,469,518
2011101818,4,0,1,1,22.96,26.515,68,7.0015,58,512,570
2011101918,4,0,1,3,22.96,26.515,100,11.0014,8,132,140
2011110118,4,0,1,1,17.22,21.21,58,7.0015,39,421,460
2011110218,4,0,1,1,17.22,21.21,71,11.0014,31,448,479
2011110318,4,0,1,1,18.86,22.725,63,8.9981,24,409,433
2011110418,4,0,1,1,17.22,21.21,32,31.0009,35,339,374
2011110518,4,0,0,1,14.76,18.18,50,6.0032,52,185,237
2011110618,4,0,0,1,17.22,21.21,71,7.0015,39,146,185
2011110718,4,0,1,1,18.86,22.725,59,7.0015,18,407,425
2011110818,4,0,1,1,19.68,23.485,55,8.9981,30,432,462
2011110918,4,0,1,1,18.04,21.97,67,7.0015,21,387,408
2011111018,4,0,1,2,14.76,17.425,81,11.0014,10,263,273
2011111118,4,1,0,1,13.94,15.91,39,16.9979,23,185,208
2011111218,4,0,0,1,17.22,21.21,58,12.998,53,150,203
2011111318,4,0,0,1,21.32,25,27,22.0028,35,155,190
2011111418,4,0,1,1,22.96,26.515,56,19.0012,29,460,489
2011111518,4,0,1,2,20.5,24.24,72,19.0012,27,414,441
2011111618,4,0,1,3,18.86,22.725,88,26.0027,13,176,189
2011111718,4,0,1,1,13.12,15.91,39,12.998,9,298,307
2011111818,4,0,1,1,12.3,15.15,36,11.0014,16,312,328
2011111918,4,0,0,1,15.58,19.695,46,8.9981,36,172,208
2011120118,4,0,1,1,14.76,18.18,43,7.0015,12,393,405
2011120218,4,0,1,1,16.4,20.455,50,0,10,362,372
2011120318,4,0,0,1,13.94,16.665,53,8.9981,31,193,224
2011120418,4,0,0,1,15.58,19.695,71,0,10,161,171
2011120518,4,0,1,1,18.04,21.97,77,0,13,386,399
2011120618,4,0,1,2,18.86,22.725,100,19.0012,17,287,304
2011120718,4,0,1,3,16.4,20.455,94,19.9995,3,48,51
2011120818,4,0,1,1,11.48,13.635,52,15.0013,12,306,318
2011120918,4,0,1,1,13.94,18.18,61,0,10,308,318
2011121018,4,0,0,1,10.66,12.88,38,15.0013,28,144,172
2011121118,4,0,0,1,9.84,11.365,48,12.998,12,151,163
2011121218,4,0,1,1,12.3,15.91,56,6.0032,8,349,357
2011121318,4,0,1,1,13.94,15.91,42,15.0013,12,370,382
2011121418,4,0,1,2,14.76,17.425,62,11.0014,11,379,390
2011121518,4,0,1,2,21.32,25,59,19.9995,14,363,377
2011121618,4,0,1,2,13.12,15.15,45,16.9979,10,285,295
2011121718,4,0,0,1,10.66,11.365,48,26.0027,7,150,157
2011121818,4,0,0,1,11.48,13.635,45,12.998,15,123,138
2011121918,4,0,1,1,14.76,17.425,50,12.998,11,343,354
2012010118,1,0,0,3,18.86,22.725,59,16.9979,25,81,106
2012010218,1,1,0,1,10.66,12.12,33,16.9979,13,113,126
2012010318,1,0,1,1,5.74,4.545,26,35.0008,10,214,224
2012010418,1,0,1,2,8.2,10.605,37,8.9981,9,280,289
2012010518,1,0,1,1,13.94,16.665,36,11.0014,9,374,383
2012010618,1,0,1,1,20.5,24.24,29,16.9979,28,391,419
2012010718,1,0,0,1,22.14,25.76,45,8.9981,49,248,297
2012010818,1,0,0,1,13.94,15.91,46,15.0013,19,162,181
2012010918,1,0,1,4,8.2,11.365,86,6.0032,6,158,164
2012011018,1,0,1,1,16.4,20.455,40,7.0015,13,372,385
2012011118,1,0,1,3,13.94,16.665,87,12.998,2,96,98
2012011218,1,0,1,1,18.04,21.97,67,12.998,22,399,421
2012011318,1,0,1,1,10.66,11.365,38,19.9995,7,294,301
2012011418,1,0,0,1,9.02,11.365,41,12.998,21,122,143
2012011518,1,0,0,1,7.38,9.09,29,15.0013,7,113,120
2012011618,1,1,0,1,10.66,11.365,52,22.0028,6,175,181
2012011718,1,0,1,1,18.86,22.725,63,30.0026,12,451,463
2012011818,1,0,1,1,9.84,10.605,32,23.9994,8,347,355
2012011918,1,0,1,2,10.66,11.365,44,22.0028,16,345,361
2012020118,1,0,1,1,22.96,26.515,46,11.0014,12,514,526
2012020218,1,0,1,1,16.4,20.455,43,31.0009,17,393,410
2012020318,1,0,1,1,15.58,19.695,40,8.9981,17,368,385
2012020418,1,0,0,3,11.48,13.635,75,11.0014,6,58,64
2012020518,1,0,0,1,12.3,14.395,52,16.9979,10,171,181
2012020618,1,0,1,1,15.58,19.695,43,15.0013,11,426,437
2012020718,1,0,1,1,17.22,21.21,38,12.998,10,508,518
2012020818,1,0,1,3,9.84,12.88,87,7.0015,4,163,167
2012020918,1,0,1,1,13.94,16.665,31,11.0014,13,404,417
2012021018,1,0,1,3,12.3,15.15,61,8.9981,14,345,359
2012021118,1,0,0,2,9.02,9.09,47,43.9989,3,105,108
2012021218,1,0,0,1,6.56,6.06,40,31.0009,4,92,96
2012021318,1,0,1,1,13.94,15.91,25,16.9979,6,399,405
2012021418,1,0,1,2,15.58,19.695,46,19.9995,8,398,406
2012021518,1,0,1,1,16.4,20.455,40,15.0013,9,459,468
2012021618,1,0,1,3,13.94,16.665,87,8.9981,8,345,353
2012021718,1,0,1,1,16.4,20.455,35,16.9979,15,362,377
2012021818,1,0,0,1,18.86,22.725,38,19.9995,70,176,246
2012021918,1,0,0,2,12.3,13.635,49,22.0028,23,144,167
2012030118,1,0,1,1,22.14,25.76,34,23.9994,27,498,525
2012030218,1,0,1,3,14.76,17.425,87,12.998,6,154,160
2012030318,1,0,0,1,20.5,24.24,25,16.9979,53,250,303
2012030418,1,0,0,1,13.12,13.635,33,40.9973,20,164,184
2012030518,1,0,1,3,11.48,11.365,55,43.9989,12,363,375
2012030618,1,0,1,1,13.94,15.15,42,22.0028,15,442,457
2012030718,1,0,1,1,22.96,26.515,40,31.0009,35,509,544
2012030818,1,0,1,2,25.42,31.06,38,36.9974,45,545,590
2012030918,1,0,1,1,18.04,21.97,26,35.0008,30,440,470
2012031018,1,0,0,1,14.76,18.18,21,6.0032,67,230,297
2012031118,1,0,0,1,21.32,25,29,19.0012,133,256,389
2012031218,1,0,1,2,24.6,31.06,43,12.998,89,623,712
2012031318,1,0,1,1,28.7,31.82,34,19.9995,96,638,734
2012031418,1,0,1,1,28.7,31.82,32,0,102,647,749
2012031518,1,0,1,1,27.06,31.06,44,19.0012,98,648,746
2012031618,1,0,1,3,19.68,23.485,82,6.0032,31,377,408
2012031718,1,0,0,1,25.42,31.06,57,19.9995,221,339,560
2012031818,1,0,0,1,22.96,26.515,64,11.0014,165,294,459
2012031918,1,0,1,1,26.24,31.06,57,16.9979,120,681,801
2012040118,2,0,0,1,21.32,25,52,19.9995,153,279,432
2012040218,2,0,1,1,20.5,24.24,27,16.9979,75,543,618
2012040318,2,0,1,1,24.6,30.305,26,11.0014,139,661,800
2012040418,2,0,1,1,27.06,31.06,41,16.9979,113,646,759
2012040518,2,0,1,1,20.5,24.24,31,7.0015,80,618,698
2012040618,2,0,1,1,20.5,24.24,22,31.0009,104,380,484
2012040718,2,0,0,1,22.14,25.76,18,19.9995,227,290,517
2012040818,2,0,0,1,25.42,30.305,25,22.0028,151,159,310
2012040918,2,0,1,1,22.14,25.76,34,19.9995,60,586,646
2012041018,2,0,1,1,22.14,25.76,22,27.9993,78,626,704
2012041118,2,0,1,3,16.4,20.455,43,27.9993,39,546,585
2012041218,2,0,1,1,20.5,24.24,27,26.0027,63,547,610
2012041318,2,0,1,1,22.14,25.76,26,8.9981,107,564,671
2012041418,2,0,0,2,25.42,31.06,35,15.0013,197,284,481
2012041518,2,0,0,1,28.7,31.82,42,16.9979,184,295,479
2012041618,2,1,0,1,32.8,34.85,31,26.0027,87,589,676
2012041718,2,0,1,1,26.24,30.305,25,19.0012,105,670,775
2012041818,2,0,1,2,17.22,21.21,77,0,27,478,505
2012041918,2,0,1,1,24.6,31.06,43,6.0032,99,677,776
2012050118,2,0,1,1,28.7,32.575,54,8.9981,81,662,743
2012050218,2,0,1,1,22.96,26.515,73,15.0013,43,770,813
2012050318,2,0,1,1,29.52,33.335,58,8.9981,64,642,706
2012050418,2,0,1,1,28.7,32.575,54,31.0009,77,564,641
2012050518,2,0,0,2,27.06,31.06,69,23.9994,156,278,434
2012050618,2,0,0,2,25.42,30.305,61,12.998,131,332,463
2012050718,2,0,1,2,24.6,31.06,53,23.9994,78,602,680
2012050818,2,0,1,2,26.24,30.305,69,19.0012,69,641,710
2012050918,2,0,1,3,21.32,25,77,39.0007,23,349,372
2012051018,2,0,1,1,22.96,26.515,35,35.0008,109,661,770
2012051118,2,0,1,1,26.24,30.305,23,19.0012,78,518,596
2012051218,2,0,0,2,27.06,31.06,31,12.998,164,382,546
2012051318,2,0,0,2,27.88,31.82,44,23.9994,129,260,389
2012051418,2,0,1,2,23.78,27.275,83,0,17,283,300
2012051518,2,0,1,1,28.7,32.575,61,6.0032,68,665,733
2012051618,2,0,1,1,29.52,33.335,51,15.0013,97,749,846
2012051718,2,0,1,1,27.06,31.06,27,11.0014,134,734,868
2012051818,2,0,1,1,26.24,31.06,38,15.0013,99,570,669
2012051918,2,0,0,1,30.34,32.575,33,6.0032,254,391,645
2012060118,2,0,1,3,25.42,28.03,88,23.9994,10,100,110
2012060218,2,0,0,1,26.24,31.06,36,0,171,341,512
2012060318,2,0,0,1,28.7,31.82,34,16.9979,153,343,496
2012060418,2,0,1,1,26.24,31.06,38,26.0027,103,719,822
2012060518,2,0,1,1,24.6,31.06,43,12.998,111,679,790
2012060618,2,0,1,3,24.6,31.06,53,12.998,94,688,782
2012060718,2,0,1,1,28.7,31.82,34,19.0012,110,703,813
2012060818,2,0,1,1,31.16,33.335,27,15.0013,147,576,723
2012060918,2,0,0,1,33.62,34.85,24,15.0013,175,276,451
2012061018,2,0,0,1,33.62,36.365,38,15.0013,164,326,490
2012061118,2,0,1,2,32.8,36.365,43,19.9995,105,726,831
2012061218,2,0,1,1,27.88,31.82,83,12.998,57,596,653
2012061318,2,0,1,1,29.52,32.575,32,30.0026,104,640,744
2012061418,2,0,1,1,30.34,33.335,42,12.998,107,716,823
2012061518,2,0,1,1,29.52,32.575,39,15.0013,121,572,693
2012061618,2,0,0,2,29.52,32.575,37,15.0013,256,315,571
2012061718,2,0,0,1,26.24,31.06,53,12.998,203,310,513
2012061818,2,0,1,2,25.42,30.305,69,11.0014,47,595,642
2012061918,2,0,1,1,32.8,37.88,55,11.0014,91,704,795
2012070118,3,0,0,1,36.08,38.635,32,23.9994,95,275,370
2012070218,3,0,1,1,34.44,36.365,32,11.0014,72,658,730
2012070318,3,0,1,2,35.26,37.12,30,0,85,542,627
2012070418,3,1,0,1,36.9,42.425,42,12.998,159,271,430
2012070518,3,0,1,2,36.9,41.665,39,22.0028,96,511,607
2012070618,3,0,1,1,36.9,40.15,33,16.9979,106,454,560
2012070718,3,0,0,1,38.54,41.665,29,6.0032,83,194,277
2012070818,3,0,0,1,31.98,37.12,62,7.0015,54,199,253
2012070918,3,0,1,1,31.16,34.09,48,8.9981,82,790,872
2012071018,3,0,1,3,28.7,33.335,74,15.0013,70,749,819
2012071118,3,0,1,1,31.98,34.09,38,16.9979,79,735,814
2012071218,3,0,1,1,31.16,34.09,45,8.9981,86,739,825
2012071318,3,0,1,1,31.98,34.85,46,12.998,108,523,631
2012071418,3,0,0,1,29.52,34.85,79,8.9981,108,243,351
2012071518,3,0,0,3,29.52,34.85,79,23.9994,84,228,312
2012071618,3,0,1,1,34.44,40.15,53,0,97,697,794
2012071718,3,0,1,1,36.9,40.15,33,12.998,60,712,772
2012071818,3,0,1,2,31.16,35.605,62,8.9981,63,580,643
2012071918,3,0,1,1,35.26,39.395,41,12.998,93,684,777
2012080118,3,0,1,3,31.16,35.605,62,15.0013,105,786,891
2012080218,3,0,1,1,32.8,38.635,59,15.0013,86,681,767
2012080318,3,0,1,2,33.62,40.15,59,16.9979,98,573,671
2012080418,3,0,0,1,35.26,39.395,41,22.0028,169,321,490
2012080518,3,0,0,3,28.7,33.335,74,8.9981,75,154,229
2012080618,3,0,1,1,33.62,37.12,41,8.9981,100,743,843
2012080718,3,0,1,2,31.16,35.605,62,11.0014,103,711,814
2012080818,3,0,1,2,31.98,36.365,55,11.0014,117,745,862
2012080918,3,0,1,2,33.62,37.88,46,16.9979,78,733,811
2012081018,3,0,1,1,31.16,35.605,62,19.9995,88,552,640
2012081118,3,0,0,2,28.7,33.335,74,19.9995,107,193,300
2012081218,3,0,0,1,31.98,34.09,35,7.0015,164,327,491
2012081318,3,0,1,1,31.16,34.85,52,19.0012,103,709,812
2012081418,3,0,1,1,31.16,35.605,62,19.0012,97,757,854
2012081518,3,0,1,1,30.34,33.335,51,15.0013,80,768,848
2012081618,3,0,1,1,32.8,35.605,36,0,109,723,832
2012081718,3,0,1,2,33.62,12.12,38,16.9979,108,561,669
2012081818,3,0,0,1,30.34,32.575,37,11.0014,225,329,554
2012081918,3,0,0,2,26.24,29.545,78,7.0015,86,291,377
2012090118,3,0,0,2,33.62,38.635,52,0,184,258,442
2012090218,3,0,0,1,30.34,35.605,74,0,227,273,500
2012090318,3,1,0,1,30.34,34.85,66,11.0014,145,337,482
2012090418,3,0,1,1,31.16,37.12,75,15.0013,94,745,839
2012090518,3,0,1,1,31.16,37.12,75,12.998,82,757,839
2012090618,3,0,1,1,29.52,34.09,70,16.9979,74,761,835
2012090718,3,0,1,1,31.16,35.605,62,19.9995,95,697,792
2012090818,3,0,0,3,23.78,27.275,83,8.9981,27,140,167
2012090918,3,0,0,1,27.06,31.06,36,16.9979,156,404,560
2012091018,3,0,1,1,25.42,31.06,35,19.9995,111,857,968
2012091118,3,0,1,1,26.24,31.06,36,11.0014,110,767,877
2012091218,3,0,1,1,27.06,31.06,44,16.9979,91,886,977
2012091318,3,0,1,1,27.88,31.82,57,16.9979,108,744,852
2012091418,3,0,1,1,29.52,32.575,45,15.0013,116,692,808
2012091518,3,0,0,2,26.24,31.06,36,19.0012,232,382,614
2012091618,3,0,0,1,25.42,31.06,50,11.0014,120,361,481
2012091718,3,0,1,2,25.42,29.545,73,11.0014,66,708,774
2012091818,3,0,1,2,24.6,27.275,88,11.0014,19,262,281
2012091918,3,0,1,1,23.78,27.275,40,19.0012,85,807,892
2012100118,4,0,1,3,22.96,26.515,64,7.0015,42,571,613
2012100218,4,0,1,3,25.42,27.275,94,6.0032,48,639,687
2012100318,4,0,1,1,28.7,32.575,65,0,54,756,810
2012100418,4,0,1,1,27.06,31.06,57,7.0015,75,812,887
2012100518,4,0,1,1,26.24,31.06,57,8.9981,106,655,761
2012100618,4,0,0,1,21.32,25,48,27.9993,183,312,495
2012100718,4,0,0,3,16.4,20.455,82,12.998,24,82,106
2012100818,4,1,0,2,17.22,21.21,66,19.0012,41,415,456
2012100918,4,0,1,2,20.5,24.24,72,15.0013,26,758,784
2012101018,4,0,1,2,22.96,26.515,49,11.0014,57,787,844
2012101118,4,0,1,1,18.86,22.725,44,11.0014,64,628,692
2012101218,4,0,1,1,18.04,21.97,38,19.9995,76,566,642
2012101318,4,0,0,1,18.86,22.725,44,8.9981,174,299,473
2012101418,4,0,0,1,23.78,27.275,60,16.9979,134,319,453
2012101518,4,0,1,3,22.14,25.76,77,8.9981,52,540,592
2012101618,4,0,1,1,20.5,24.24,42,11.0014,71,767,838
